formula_key,brand,formula_name,species,format,status,missing_fields,evidence_path,duplicate_blocks_skipped,recommended_action,notes
leonardo-leonardo-32-16-adult-cat-με-πουλερικα-cat-dry-gr-spreadsheet,Leonardo,Leonardo 32/16 Adult Cat με Πουλερικά,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
leonardo-leonardo-adult-cat-με-αρνι-cat-dry-gr-spreadsheet,Leonardo,Leonardo Adult Cat με Αρνί,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
leonardo-leonardo-adult-cat-με-ψαρι-cat-dry-gr-spreadsheet,Leonardo,Leonardo Adult Cat με Ψάρι,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
hill-s-hill-s-sp-adult-cat-με-τονο-cat-dry-gr-spreadsheet,Hill's,Hill's SP Adult Cat με Τόνο,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-digestive-care-adult-cat-με-πουλερικα-cat-dry-gr-spreadsheet,Royal Canin,Royal Canin Digestive Care Adult Cat με Πουλερικά,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-sensible33-adult-cat-με-πουλερικα-cat-dry-gr-spreadsheet,Royal Canin,Royal Canin Sensible33 Adult Cat με Πουλερικά,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
leonardo-leonardo-senior-cat-με-πουλερικα-cat-dry-gr-spreadsheet,Leonardo,Leonardo Senior Cat με Πουλερικά,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-ageing-senior-cat-12-με-πουλερικα-cat-dry-gr-spreadsheet,Royal Canin,Royal Canin Ageing Senior Cat 12+ με Πουλερικά,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-sterilised-appetite-control-senior-cat-7-με-πουλερικα-cat-dry-gr-spreadsheet,Royal Canin,Royal Canin Sterilised Appetite Control Senior Cat 7+ με Πουλερικά,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-sterilised-senior-cat-7-με-πουλερικα-cat-dry-gr-spreadsheet,Royal Canin,Royal Canin Sterilised Senior Cat 7+ με Πουλερικά,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-sterilised-senior-7-cat-με-πουλερικα-cat-dry-gr-spreadsheet,Royal Canin,Royal Canin Sterilised Senior 7+ Cat με Πουλερικά,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-sterilised-senior-cat-12-με-πουλερικα-20-cat-dry-gr-spreadsheet,Royal Canin,Royal Canin Sterilised Senior Cat 12+ με Πουλερικά -20%,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-sterilised-senior-cat-12-με-πουλερικα-cat-dry-gr-spreadsheet,Royal Canin,Royal Canin Sterilised Senior Cat 12+ με Πουλερικά,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,2,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-exigent-adult-cat-savour-με-πουλερικα-cat-dry-gr-spreadsheet,Royal Canin,Royal Canin Exigent Adult Cat Savour με Πουλερικά,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,2,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
whiskas-whiskas-sterilised-cat-με-κοτοπουλο-cat-dry-gr-spreadsheet,Whiskas,Whiskas Sterilised Cat με Κοτόπουλο,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-sterilised-adult-cat-με-πουλερικα-cat-dry-gr-spreadsheet,Royal Canin,Royal Canin Sterilised Adult Cat με Πουλερικά,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,3,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-sterilised-adult-cat-με-πουλερικα-30-cat-dry-gr-spreadsheet,Royal Canin,Royal Canin Sterilised Adult Cat με Πουλερικά -30%,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
sam-s-field-sam-s-field-sterilised-adult-cat-με-κοτοπουλο-cat-dry-gr-spreadsheet,Sam's Field,Sam's Field Sterilised Adult Cat με Κοτόπουλο,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
daily-habits-daily-habits-angel-rescue-sterilised-cat-με-μοσχαρι-cat-dry-gr-spreadsheet,Daily Habits,Daily Habits Angel Rescue Sterilised Cat με Μοσχάρι,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
gemon-gemon-sterilised-cat-με-γαλοπουλα-cat-dry-gr-spreadsheet,Gemon,Gemon Sterilised Cat με Γαλοπούλα,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-light-weight-care-adult-cat-με-πουλερικα-cat-dry-gr-spreadsheet,Royal Canin,Royal Canin Light Weight Care Adult Cat με Πουλερικά,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,2,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
leonardo-leonardo-adult-cat-light-με-φρεσκο-κοτοπουλο-cat-dry-gr-spreadsheet,Leonardo,Leonardo Adult Cat Light με φρέσκο Κοτόπουλο,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-adult-cat-pouch-intense-beauty-κομματακια-σε-σαλτσα-με-πουλερικα-cat-wet-gr-spreadsheet,Royal Canin,Royal Canin Adult Cat Pouch Intense Beauty Κομματάκια σε Σάλτσα με Πουλερικά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-adult-cat-pouch-hairball-κομματακια-σε-σαλτσα-με-πουλερικα-cat-wet-gr-spreadsheet,Royal Canin,Royal Canin Adult Cat Pouch Hairball Κομματάκια σε Σάλτσα με Πουλερικά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-adult-cat-pouch-urinary-κομματακια-σε-σαλτσα-με-πουλερικα-cat-wet-gr-spreadsheet,Royal Canin,Royal Canin Adult Cat Pouch Urinary Κομματάκια σε Σάλτσα με Πουλερικά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-adult-cat-pouch-digest-sensitive-κομματακια-σε-σαλτσα-με-πουλερικα-cat-wet-gr-spreadsheet,Royal Canin,Royal Canin Adult Cat Pouch Digest Sensitive Κομματάκια σε Σάλτσα με Πουλερικά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-indoor-adult-cat-pouch-κομματακια-σε-σαλτσα-με-πουλερικα-cat-wet-gr-spreadsheet,Royal Canin,Royal Canin Indoor Adult Cat Pouch Κομματάκια σε Σάλτσα με Πουλερικά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-indoor-adult-cat-pouch-κομματακια-σε-ζελε-με-πουλερικα-cat-wet-gr-spreadsheet,Royal Canin,Royal Canin Indoor Adult Cat Pouch Κομματάκια σε Ζελέ με Πουλερικά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-adult-cat-pouch-instinctive-κομματακια-σε-σαλτσα-με-πουλερικα-cat-wet-gr-spreadsheet,Royal Canin,Royal Canin Adult Cat Pouch Instinctive Κομματάκια σε Σάλτσα με Πουλερικά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-persian-adult-cat-pouch-λωριδες-πατε-με-πουλερικα-cat-wet-gr-spreadsheet,Royal Canin,Royal Canin Persian Adult Cat Pouch Λωρίδες Πατέ με Πουλερικά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-sterilised-adult-cat-pouch-appetite-control-κομματακια-σε-σαλτσα-με-πουλερικα-cat-dry-gr-spreadsheet,Royal Canin,Royal Canin Sterilised Adult Cat Pouch Appetite Control Κομματάκια σε Σάλτσα με Πουλερικά,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-sterilised-adult-cat-pouch-appetite-control-κομματακια-σε-ζελε-με-πουλερικα-cat-wet-gr-spreadsheet,Royal Canin,Royal Canin Sterilised Adult Cat Pouch Appetite Control Κομματάκια σε Ζελέ με Πουλερικά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-sterilised-adult-cat-pouch-appetite-control-λωριδες-πατε-με-πουλερικα-cat-wet-gr-spreadsheet,Royal Canin,Royal Canin Sterilised Adult Cat Pouch Appetite Control Λωρίδες Πατέ με Πουλερικά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-sterilised-adult-cat-pouch-κομματακια-σε-σαλτσα-με-πουλερικα-cat-wet-gr-spreadsheet,Royal Canin,Royal Canin Sterilised Adult Cat Pouch Κομματάκια σε Σάλτσα με Πουλερικά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-sterilised-adult-cat-pouch-κομματακια-σε-ζελε-με-πουλερικα-cat-wet-gr-spreadsheet,Royal Canin,Royal Canin Sterilised Adult Cat Pouch Κομματάκια σε Ζελέ με Πουλερικά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-sterilised-adult-cat-pouch-λωριδες-πατε-με-πουλερικα-cat-wet-gr-spreadsheet,Royal Canin,Royal Canin Sterilised Adult Cat Pouch Λωρίδες Πατέ με Πουλερικά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
prochoice-prochoice-sterilised-cat-με-κοτοπουλο-cat-dry-gr-spreadsheet,Prochoice,Prochoice Sterilised Cat με Κοτόπουλο,cat,dry,needs_review,data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
prochoice-prochoice-sterilised-cat-με-σολομο-γαριδες-cat-dry-gr-spreadsheet,Prochoice,Prochoice Sterilised Cat με Σολομό & Γαρίδες,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
meowing-heads-meowing-heads-smitten-kitten-με-κοτοπουλο-ψαρι-cat-dry-gr-spreadsheet,Meowing Heads,Meowing Heads Smitten Kitten με Κοτόπουλο & Ψάρι,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
ambrosia-ambrosia-cat-kitten-με-φρεσκια-γαλοπουλα-παπια-cat-dry-gr-spreadsheet,Ambrosia,Ambrosia Cat & Kitten με φρέσκια Γαλοπούλα & Πάπια,cat,dry,needs_review,data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
dr-clauder-s-dr-clauders-kitten-με-πουλερικα-ψαρι-cat-dry-gr-spreadsheet,Dr. Clauder's,Dr. Clauders Kitten με Πουλερικά & Ψάρι,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
dr-clauder-s-dr-clauders-kitten-με-πουλερικα-cat-dry-gr-spreadsheet,Dr. Clauder's,Dr. Clauders Kitten με Πουλερικά,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-purina-pro-plan-kitten-με-κοτοπουλο-cat-dry-gr-spreadsheet,Purina,Purina Pro Plan Kitten με Κοτόπουλο,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-purina-pro-plan-junior-με-κοτοπουλο-cat-dry-gr-spreadsheet,Purina,Purina Pro Plan Junior με Κοτόπουλο,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
