formula_key,brand,formula_name,species,status,missing_fields,evidence_path,duplicate_blocks_skipped,recommended_action,notes
movex-daily-habits-angel-rescue-turkey-dog-dry-gr-spreadsheet,Movex,Daily Habits Angel Rescue με Γαλοπούλα,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-maxi-ageing-8-dog-dry-gr-spreadsheet,Royal Canin,Royal Canin Maxi Ageing 8+,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
gemon-gemon-adult-medium-chicken-dog-dry-gr-spreadsheet,Gemon,Gemon Adult Medium με Κοτόπουλο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
ambrosia-pet-food-ambrosia-adult-mini-salmon-dog-dry-gr-spreadsheet,Ambrosia Pet Food,Ambrosia Adult Mini με Ελάφι & Σολομό,dog,needs_review,ingredient_text|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
hill-s-hill-s-sp-mature-large-chicken-dog-dry-gr-spreadsheet,Hill's,Hill's SP Mature Large με Κοτόπουλο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-ageing-12-xsmall-dog-dry-gr-spreadsheet,Royal Canin,Royal Canin Ageing 12+ Xsmall,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-adult-schnauzer-dog-dry-gr-spreadsheet,Royal Canin,Royal Canin Adult Schnauzer,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-adult-giant-dog-dry-gr-spreadsheet,Royal Canin,Royal Canin Adult Giant,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-adult-yorkshire-terrier-15-dog-dry-gr-spreadsheet,Royal Canin,Royal Canin Adult Yorkshire Terrier -15%,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-chihuahua-junior-dog-dry-gr-spreadsheet,Royal Canin,Royal Canin Chihuahua Junior,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
hill-s-hill-s-sp-adult-large-breed-chicken-dog-dry-gr-spreadsheet,Hill's,Hill's SP Adult Large Breed με Κοτόπουλο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-junior-giant-dog-dry-gr-spreadsheet,Royal Canin,Royal Canin Junior Giant,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-pro-plan-optiderma-adult-large-robust-salmon-dog-dry-gr-spreadsheet,Purina,Pro Plan OptiDerma Adult Large Robust με Σολομό,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
hill-s-hill-s-sp-mature-large-breed-chicken-dog-dry-gr-spreadsheet,Hill's,Hill's SP Mature Large Breed με Κοτόπουλο + Δώρο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-pro-plan-large-robust-adult-chicken-dog-dry-gr-spreadsheet,Purina,Pro Plan Large Robust Adult με Κοτόπουλο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
barking-heads-barking-heads-senior-golden-years-chicken-dog-dry-gr-spreadsheet,Barking Heads,Barking Heads Senior Golden Years με Κοτόπουλο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
frolic-frolic-adult-dog-dog-dry-gr-spreadsheet,Frolic,Frolic Adult Dog με Πουλερικά,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
sam-s-field-sam-s-field-adult-grain-free-chicken-dog-dry-gr-spreadsheet,Sam's Field,Sam's Field Adult Grain Free με Κοτόπουλο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-pro-plan-optiderma-puppy-medium-salmon-dog-dry-gr-spreadsheet,Purina,Pro Plan OptiDerma Puppy Medium με Σολομό,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-tonus-adult-classic-salmon-dog-dry-gr-spreadsheet,Purina,Tonus Adult Classic με Σολομό,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-tonus-puppy-lamb-dog-dry-gr-spreadsheet,Purina,Tonus Puppy με Αρνί,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
barking-heads-barking-heads-small-adult-chop-lickin-lamb-dog-dry-gr-spreadsheet,Barking Heads,Barking Heads Small Adult Chop Lickin με Αρνί,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
sam-s-field-sam-s-field-adult-mini-chicken-dog-dry-gr-spreadsheet,Sam's Field,Sam's Field Adult Mini με Κοτόπουλο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
amity-amity-adult-salmon-rice-dog-dry-gr-spreadsheet,Amity,Amity Adult με Σολομό & Ρύζι,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
frolic-frolic-adult-dog-beef-dog-dry-gr-spreadsheet,Frolic,Frolic Adult Dog με Μοσχάρι,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
barking-heads-barking-heads-small-adult-bowl-lickin-chicken-dog-dry-gr-spreadsheet,Barking Heads,Barking Heads Small Adult Bowl Lickin με Κοτόπουλο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
dolina-royal-canin-medium-20-dog-dry-gr-spreadsheet,Dolina,Royal Canin Medium -20%,dog,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-pro-plan-mini-adult-nature-elements-digest-lamb-dog-dry-gr-spreadsheet,Purina,Pro Plan Mini Adult Nature Elements Digest με Αρνί,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
gemon-gemon-puppy-medium-chicken-rice-dog-dry-gr-spreadsheet,Gemon,Gemon Puppy Medium με Κοτόπουλο & Ρύζι,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
dr-clauder-s-dr-ciauders-best-choice-adult-small-medium-chicken-dog-dry-gr-spreadsheet,Dr. Clauder's,Dr. CIauders Best Choice Adult Small/Medium με Κοτόπουλο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-pro-plan-optibalance-adult-medium-chicken-dog-dry-gr-spreadsheet,Purina,Pro Plan OptiBalance Adult Medium με Κοτόπουλο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
ambrosia-pet-food-ambrosia-adult-mini-beef-fish-dog-dry-gr-spreadsheet,Ambrosia Pet Food,Ambrosia Adult Mini με Μοσχάρι & Φρέσκα Λευκά Ψάρια,dog,needs_review,data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-pro-plan-optiderma-puppy-small-mini-salmon-dog-dry-gr-spreadsheet,Purina,Pro Plan OptiDerma Puppy Small & Mini με Σολομό,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
belcando-belcando-junior-lamb-rice-dog-dry-gr-spreadsheet,Belcando,Belcando Junior με Αρνί & Ρύζι,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-pro-plan-optibalance-puppy-medium-chicken-dog-dry-gr-spreadsheet,Purina,Pro Plan OptiBalance Puppy Medium με Κοτόπουλο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
sam-s-field-sam-s-field-large-adult-chicken-dog-dry-gr-spreadsheet,Sam's Field,Sam's Field Large Adult με Κοτόπουλο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
amity-amity-senior-light-dog-rice-dog-dry-gr-spreadsheet,Amity,Amity Senior & Light Dog με Πουλερικά & Ρύζι,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
ambrosia-pet-food-ambrosia-puppy-large-chicken-fish-dog-dry-gr-spreadsheet,Ambrosia Pet Food,Ambrosia Puppy Large με Κοτόπουλο & Φρέσκα Λευκά Ψάρια,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
flatazor-prestige-maxi-junior-dog-dry-gr-spreadsheet,Flatazor,Prestige Maxi Junior,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
dr-clauder-s-dr-ciauders-best-choice-adult-lamb-rice-dog-dry-gr-spreadsheet,Dr. Clauder's,Dr CIauders Best Choice Adult με Αρνί & Ρύζι,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
acana-acana-adult-grasslands-dog-dry-gr-spreadsheet,Acana,Acana Adult Grasslands,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
country-farms-country-farms-adult-grain-free-beef-dog-dry-gr-spreadsheet,Country Farms,Country Farms Adult Grain Free με Μοσχάρι,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-pro-plan-optidigest-adult-large-robust-lamb-dog-dry-gr-spreadsheet,Purina,Pro Plan OptiDigest Adult Large Robust με Αρνί,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
hill-s-hill-s-sp-adult-perfect-weight-small-mini-chicken-dog-dry-gr-spreadsheet,Hill's,Hill's SP Adult Perfect Weight Small & Mini με Κοτόπουλο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
hill-s-hill-s-sp-adult-light-small-mini-chicken-dog-dry-gr-spreadsheet,Hill's,Hill's SP Adult Light Small & Mini με Κοτόπουλο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
gemon-gemon-adult-light-all-breed-chicken-dog-dry-gr-spreadsheet,Gemon,Gemon Adult Light All Breed με Κοτόπουλο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
gemon-gemon-energy-adult-all-breeds-chicken-rice-dog-dry-gr-spreadsheet,Gemon,Gemon Energy Adult All Breeds με Κοτόπουλο & Ρύζι,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-tonus-adult-classic-chicken-dog-dry-gr-spreadsheet,Purina,Tonus Adult Classic με Κοτόπουλο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
country-farms-country-farms-puppy-grain-free-chicken-dog-dry-gr-spreadsheet,Country Farms,Country Farms Puppy Grain Free με Κοτόπουλο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-medium-puppy-pouch-dog-dry-gr-spreadsheet,Royal Canin,Royal Canin Medium Puppy + Pouch Δώρο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
belcando-belcando-mastercraft-adult-beef-dog-dry-gr-spreadsheet,Belcando,Belcando Mastercraft Adult με Μοσχάρι,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
acana-acana-adult-wild-prairie-dog-dry-gr-spreadsheet,Acana,Acana Adult Wild Prairie,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-pro-plan-optidigest-puppy-medium-lamb-dog-dry-gr-spreadsheet,Purina,Pro Plan OptiDigest Puppy Medium με Αρνί,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-tonus-adult-small-breed-chicken-dog-dry-gr-spreadsheet,Purina,Tonus Adult Small Breed με Κοτόπουλο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
taste-of-the-wild-taste-of-the-wild-prey-turkey-dog-dry-gr-spreadsheet,Taste Of The Wild,Taste Of the Wild Prey με Γαλοπούλα,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
