formula_key,brand,formula_name,species,status,missing_fields,evidence_path,duplicate_blocks_skipped,recommended_action,notes
pro-vet-pro-vet-hypersensitive-cat-dry-gr-document,Pro-Vet,Pro-Vet HYPERSENSITIVE,cat,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
hill-s-hill-s-prescription-diet-r-d-weight-reduction-cat-dry-gr-document,Hill's,Hill's Prescription Diet r/d Weight Reduction,cat,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
hill-s-hill-s-prescription-diet-metabolic-urinary-stress-cat-dry-gr-document,Hill's,Hill's Prescription Diet Metabolic Urinary Stress,cat,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
royal-canin-veterinary-renal-select-cat-dry-gr-document,Royal Canin,Veterinary RENAL SELECT,cat,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
hill-s-hill-s-prescription-diet-metabolic-cat-dry-gr-document,Hill's,Hill's Prescription Diet Metabolic,cat,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
royal-canin-veterinary-gastrointestinal-slices-in-gravy-s-o-cat-wet-gr-document,Royal Canin,Veterinary GASTROINTESTINAL SLICES IN GRAVY S/O,cat,needs_review,data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
royal-canin-veterinary-urinary-morsels-in-gravy-chicken-cat-wet-gr-document,Royal Canin,Veterinary URINARY MORSELS IN GRAVY CHICKEN,cat,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
royal-canin-veterinary-renal-chicken-cat-wet-gr-document,Royal Canin,Veterinary RENAL CHICKEN,cat,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
royal-canin-veterinary-sensitivity-ctrl-chicken-rice-cat-wet-gr-document,Royal Canin,Veterinary SENSITIVITY CTRL CHICKEN & RICE,cat,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
royal-canin-veterinary-renal-tuna-cat-wet-gr-document,Royal Canin,Veterinary RENAL TUNA,cat,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
royal-canin-veterinary-renal-beef-cat-wet-gr-document,Royal Canin,Veterinary RENAL BEEF,cat,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
royal-canin-veterinary-satiety-feline-cat-wet-gr-document,Royal Canin,Veterinary SATIETY FELINE,cat,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
royal-canin-veterinary-urinary-s-o-loaf-in-sauce-cat-wet-gr-document,Royal Canin,Veterinary URINARY S/O LOAF IN SAUCE,cat,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
royal-canin-veterinary-renal-chicken-3-1-cat-wet-gr-document,Royal Canin,Veterinary RENAL CHICKEN 3+1 ΔΩΡΟ,cat,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
royal-canin-veterinary-obesity-cat-pouch-cat-wet-gr-document,Royal Canin,Veterinary OBESITY CAT POUCH,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
royal-canin-veterinary-f-diabetic-cat-wet-gr-document,Royal Canin,Veterinary F DIABETIC,cat,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
royal-canin-veterinary-gastro-intestinal-digest-kitten-dog-wet-gr-document,Royal Canin,Veterinary GASTRO INTESTINAL DIGEST KITTEN,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
animonda-integra-animonda-integra-integra-protect-intestinal-turkey-dog-wet-gr-document,Animonda Integra,Animonda Integra INTEGRA PROTECT INTESTINAL TURKEY,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
hill-s-hill-s-prescription-diet-w-d-digestive-weight-dog-wet-gr-document,Hill's,Hill's Prescription Diet w/d Digestive/Weight,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
hill-s-hill-s-prescription-diet-c-d-multicare-dog-wet-gr-document,Hill's,Hill's Prescription Diet c/d Multicare,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
purina-pro-plan-veterinary-diets-pro-plan-veterinary-diets-feline-nf-cat-wet-gr-document,Purina Pro Plan Veterinary Diets,Pro Plan Veterinary Diets FELINE NF ΜΟΥΣ,cat,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
hill-s-hill-s-prescription-diet-s-d-urinary-care-dog-wet-gr-document,Hill's,Hill's Prescription Diet s/d Urinary Care,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
purina-pro-plan-veterinary-diets-pro-plan-veterinary-diets-ur-cat-cat-wet-gr-document,Purina Pro Plan Veterinary Diets,Pro Plan Veterinary Diets UR Cat Κομματάκια σε σάλτσα Κοτόπουλο,cat,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,1,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
royal-canin-veterinary-pd-gibiome-stew-ckicken-vegetables-dog-wet-gr-document,Royal Canin,Veterinary PD GIBiome Stew Ckicken & Vegetables,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
hill-s-hill-s-prescription-diet-feline-z-d-cat-wet-gr-document,Hill's,Hill's Prescription Diet Feline z/d,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
purina-pro-plan-veterinary-diets-pro-plan-veterinary-diets-feline-ur-mousse-turkey-cat-wet-gr-document,Purina Pro Plan Veterinary Diets,Pro Plan Veterinary Diets FELINE UR Mousse Turkey,cat,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
animonda-integra-animonda-integra-integra-protect-nieren-renal-dog-wet-gr-document,Animonda Integra,Animonda Integra ΚΟΝΣΕΡΒΑ ΓΑΤΑΣ INTEGRA PROTECT NIEREN(RENAL) ΚΟΤΟΠΟΥΛΟ,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
royal-canin-veterinary-renal-chicken-cat-can-cat-wet-gr-document,Royal Canin,Veterinary RENAL CHICKEN CAT CAN,cat,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
animonda-integra-animonda-integra-animonda-integra-protect-sensitive-chicken-dog-wet-gr-document,Animonda Integra,Animonda Integra ANIMONDA INTEGRA PROTECT SENSITIVE CHICKEN,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
hill-s-hill-s-prescription-diet-m-d-diabetes-weight-dog-wet-gr-document,Hill's,Hill's Prescription Diet m/d Diabetes/Weight,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
purina-pro-plan-veterinary-diets-pro-plan-veterinary-diets-feline-dm-mousse-cat-wet-gr-document,Purina Pro Plan Veterinary Diets,Pro Plan Veterinary Diets FELINE DM Mousse,cat,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
royal-canin-veterinary-sensitivity-ctrl-chicken-rice-dog-wet-gr-document,Royal Canin,Veterinary ΚΟΝΣ.Γ SENSITIVITY CTRL CHICKEN & RICE,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
royal-canin-veterinary-gastro-intest-s-o-cat-cat-wet-gr-document,Royal Canin,Veterinary GASTRO INTEST S/O CAT,cat,needs_review,data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
purina-pro-plan-veterinary-diets-pro-plan-veterinary-diets-ur-dog-wet-gr-document,Purina Pro Plan Veterinary Diets,Pro Plan Veterinary Diets UR Κομματάκια Σολομός,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
hill-s-hill-s-prescription-diet-metabolic-dog-wet-gr-document,Hill's,Hill's Prescription Diet Metabolic,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
animonda-integra-animonda-integra-integra-harnsteine-urinary-dog-wet-gr-document,Animonda Integra,Animonda Integra Integra HARNSTEINE URINARY ΚΟΤΟΠΟΥΛΟ,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
animonda-integra-animonda-integra-integra-protect-harnsteine-struvite-urinary-dog-wet-gr-document,Animonda Integra,"Animonda Integra INTEGRA PROTECT HARNSTEINE (STRUVITE, URINARY) ΜΟΣΧΑΡΙ",dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Περιγραφές Vet Eshop.docx,0,"Attach official veterinary diet URL or label photo, verify formula identity/nutrients, then preview in Food V2 before commit.",Formula-level row deduped from Greek vet eshop document; pack-size variants were not imported separately.
