formula_key,brand,formula_name,species,status,missing_fields,evidence_path,duplicate_blocks_skipped,recommended_action,notes
schesir-schesir-adult-cat-jelly-tuna-ham-cat-wet-gr-spreadsheet,Schesir,Schesir Adult Cat σε Ζελέ με Τόνο & Ζαμπόν,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-jelly-chicken-ham-cat-wet-gr-spreadsheet,Schesir,Schesir Adult Cat Φιλετάκια σε Ζελέ με Κοτόπουλο & Ζαμπόν,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-jelly-chicken-cat-wet-gr-spreadsheet,Schesir,Schesir Adult Cat Φιλετάκια σε Ζελέ με Κοτόπουλο,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-kitten-jelly-chicken-aloe-cat-wet-gr-spreadsheet,Schesir,Schesir Kitten Φιλετάκια σε Ζελέ με Κοτόπουλο & Αλόη,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-chicken-rice-cat-wet-gr-spreadsheet,Schesir,Schesir Adult Cat σε Ζωμό με φυσικό Κοτόπουλο & Ρύζι,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,1,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-chicken-beef-rice-cat-wet-gr-spreadsheet,Schesir,Schesir Adult Cat σε Ζωμό με Κοτόπουλο Μοσχάρι & Ρύζι,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-salmon-cat-wet-gr-spreadsheet,Schesir,Schesir Adult Cat σε Ζωμό με φυσικό Σολομό,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-tuna-rice-cat-wet-gr-spreadsheet,Schesir,Schesir Adult Cat σε Ζωμό με φυσικό Τόνο Αθερινα & Ρύζι,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-tuna-chicken-rice-cat-wet-gr-spreadsheet,Schesir,Schesir Adult Cat σε Ζωμό με φυσικό Τόνο Κοτόπουλο & Ρύζι,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-tuna-beef-rice-cat-wet-gr-spreadsheet,Schesir,Schesir Adult Cat σε Ζωμό με φυσικό Τόνο Μοσχάρι & Ρύζι,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-jelly-tuna-chicken-cat-wet-gr-spreadsheet,Schesir,Schesir Adult Cat Κομματάκια σε Ζελέ με Τόνο Κοτόπουλο & Γαρίδα,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-jelly-tuna-salmon-cat-wet-gr-spreadsheet,Schesir,Schesir Adult Cat σε Ζελέ με Τόνο & Σολομό,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-tuna-beef-cat-wet-gr-spreadsheet,Schesir,Schesir Adult Cat Φιλετάκια σε φυσικό νερό με Τόνο & Βοδινό,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-tuna-ham-cat-wet-gr-spreadsheet,Schesir,Schesir Adult Cat Φιλετάκια σε φυσικό νερό με Τόνο & Ζαμπόν,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,1,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-kitten-chicken-cat-dry-gr-spreadsheet,Schesir,Schesir Kitten με Κοτόπουλο,cat,needs_review,ingredient_text|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,1,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-senior-cat-chicken-cat-dry-gr-spreadsheet,Schesir,Schesir Senior Cat με Κοτόπουλο,cat,needs_review,ingredient_text|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-sterilised-cat-chicken-cat-dry-gr-spreadsheet,Schesir,Schesir Sterilised Cat με Κοτόπουλο,cat,needs_review,ingredient_text|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,2,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-chicken-cat-dry-gr-spreadsheet,Schesir,Schesir Adult Cat με Κοτόπουλο,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,1,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-fish-cat-dry-gr-spreadsheet,Schesir,Schesir Adult Cat με Ψάρι,cat,needs_review,ingredient_text|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-ham-cat-dry-gr-spreadsheet,Schesir,Schesir Adult Cat με Προσούτο,cat,needs_review,ingredient_text|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-lamb-cat-dry-gr-spreadsheet,Schesir,Schesir Adult Cat με Αρνί,cat,needs_review,ingredient_text|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,1,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-sterilised-cat-ham-cat-dry-gr-spreadsheet,Schesir,Schesir Sterilised Cat με Προσούτο,cat,needs_review,ingredient_text|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
gheda-chat-chat-expert-adult-chicken-pea-cat-dry-gr-spreadsheet,Gheda,Chat & Chat Expert Adult με Κοτόπουλο & Αρακά,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
gheda-unica-classe-adult-sterilized-cat-hairball-lamb-cat-dry-gr-spreadsheet,Gheda,Unica Classe Adult Sterilized Cat Hairball με Αρνί,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,2,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
gheda-unica-classe-kitten-development-chicken-cat-dry-gr-spreadsheet,Gheda,Unica Classe Kitten Development με Κοτόπουλο,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,1,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
gheda-unica-classe-adult-sterilized-cat-lightness-duck-cat-dry-gr-spreadsheet,Gheda,Unica Classe Adult Sterilized Cat Lightness με Πάπια,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,1,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
gheda-unica-classe-sensitive-adult-cat-tuna-cat-wet-gr-spreadsheet,Gheda,Unica Classe Sensitive Adult Cat Πατέ με Τόνο,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
gheda-unica-classe-adult-cat-exigent-delicate-salmon-cat-wet-gr-spreadsheet,Gheda,Unica Classe Adult Cat Exigent Delicate Πατέ με Σολομό,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
gheda-unica-classe-adult-sterilized-cat-sensitive-tuna-cat-dry-gr-spreadsheet,Gheda,Unica Classe Adult Sterilized Cat Sensitive με Τόνο,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
gheda-unica-classe-adult-cat-luxury-chicken-cat-wet-gr-spreadsheet,Gheda,Unica Classe Adult Cat Luxury Πατέ με Κοτόπουλο,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
gheda-unica-classe-adult-cat-luxury-lamb-cat-wet-gr-spreadsheet,Gheda,Unica Classe Adult Cat Luxury Πατέ με Αρνί,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-pouch-tuna-cod-cat-wet-gr-spreadsheet,Schesir,Schesir Adult Cat Pouch με Τόνο & Μπακαλιάρο,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-pouch-tuna-chicken-ham-cat-wet-gr-spreadsheet,Schesir,Schesir Adult Cat Pouch με Τόνο Κοτόπουλο & Προσούτο,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-pouch-tuna-cat-wet-gr-spreadsheet,Schesir,Schesir Adult Cat Pouch με Τόνο,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,2,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-pouch-tuna-chicken-cat-wet-gr-spreadsheet,Schesir,Schesir Adult Cat Pouch με Τόνο & Κοτόπουλο,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,1,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-pouch-tuna-salmon-cat-wet-gr-spreadsheet,Schesir,Schesir Adult Cat Pouch με Τόνο & Σολομό,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-pouch-fillet-chicken-cat-wet-gr-spreadsheet,Schesir,Schesir Adult Cat Pouch με φιλέτο Κοτόπουλο,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-pouch-chicken-cat-wet-gr-spreadsheet,Schesir,Schesir Adult Cat Pouch με Κοτόπουλο & Λαβράκι,cat,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
schesir-schesir-adult-cat-pouch-chicken-ham-cat-wet-gr-spreadsheet,Schesir,Schesir Adult Cat Pouch με Κοτόπουλο & Προσούτο,cat,needs_review,ingredient_text|protein_percent|fat_percent|fiber_percent|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx,0,Use this as formula discovery/catalog evidence only; attach official URL or label data before Food V2 preview/commit.,"Spreadsheet has e-shop titles, categorization and descriptions, but not complete ingredient/nutrition panels."
