brand,formula_name,display_name,species,format,life_stage,dog_size,breed_target,medical_tags,commercial_tags,ingredient_text,ingredients,primary_animal_proteins,carbohydrate_sources,fat_sources,fiber_sources,additives_text,feeding_guide_text,kcal_per_100g,kcal_per_kg,protein_percent,fat_percent,fiber_percent,ash_percent,moisture_percent,calcium_percent,phosphorus_percent,sodium_percent,magnesium_percent,potassium_percent,omega3_percent,omega6_percent,dha_percent,epa_percent,taurine_mgkg,l_carnitine_mgkg,glucosamine_mgkg,chondroitin_mgkg,vitamin_a_iukg,vitamin_d3_iukg,vitamin_e_mgkg,iron_mgkg,zinc_mgkg,copper_mgkg,manganese_mgkg,iodine_mgkg,selenium_mgkg,data_quality_status,data_source_url,source_priority,source_notes,formula_key,ean
Gheda,Unica Natura Unico Mini με Πάπια,Gheda Unica Natura Unico Mini με Πάπια,dog,dry,adult,small,,,dog;dry;gluten_free;maintenance;chicken;duck;rice,,,chicken;duck,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΣΚΥΛΟΣ; source_code=016026; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=2,gheda-unica-natura-unico-mini-duck-dog-dry-gr-spreadsheet,
Gheda,Unica Natura Unico Mini με Σολομό,Gheda Unica Natura Unico Mini με Σολομό,dog,dry,adult,small,,,dog;dry;gluten_free;maintenance;chicken;salmon;pork;rice,,,chicken;salmon;pork,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΣΚΥΛΟΣ; source_code=016029; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=2,gheda-unica-natura-unico-mini-salmon-dog-dry-gr-spreadsheet,
Gheda,Unica Natura Unico Mini με Χοιρινό Προσούτο,Gheda Unica Natura Unico Mini με Χοιρινό Προσούτο,dog,dry,adult,small,,,dog;dry;gluten_free;maintenance;chicken;pork;rice,,,chicken;pork,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΣΚΥΛΟΣ; source_code=016051; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,gheda-unica-natura-unico-mini-pork-ham-dog-dry-gr-spreadsheet,
Gheda,Chat & Chat Expert Adult με Μοσχάρι & Αρακά,Gheda Chat & Chat Expert Adult με Μοσχάρι & Αρακά,cat,dry,adult,,,,cat;dry;maintenance;beef;pea,,,beef,pea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=018583; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,gheda-chat-chat-expert-adult-beef-pea-cat-dry-gr-spreadsheet,
Gheda,Le Koccole Adult Cat Elegance με Ψάρι & Λαχανικά,Gheda Le Koccole Adult Cat Elegance με Ψάρι & Λαχανικά,cat,dry,adult,,,,cat;dry;maintenance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=050035; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,gheda-le-koccole-adult-cat-elegance-fish-vegetables-cat-dry-gr-spreadsheet,
Gheda,Suavis Sterilised Adult με Βοδινό Χοιρινό & Λαχανικα,Gheda Suavis Sterilised Adult με Βοδινό Χοιρινό & Λαχανικα,cat,dry,adult,,,,cat;dry;sterilised;beef;pork;pea,,,beef;pork,pea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=018588; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=1,gheda-suavis-sterilised-adult-beef-pork-vegetables-cat-dry-gr-spreadsheet,
Gheda,Suavis Sterilised Adult με Κοτόπουλο Γαλοπούλα & Λαχανικα,Gheda Suavis Sterilised Adult με Κοτόπουλο Γαλοπούλα & Λαχανικα,cat,dry,adult,,,,cat;dry;sterilised;chicken;turkey;pea,,,chicken;turkey,pea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=018587; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=1,gheda-suavis-sterilised-adult-chicken-turkey-vegetables-cat-dry-gr-spreadsheet,
Gheda,Suavis Sterilised Adult με συκώτι Σολομού & Λαχανικα,Gheda Suavis Sterilised Adult με συκώτι Σολομού & Λαχανικα,cat,dry,adult,,,,cat;dry;sterilised;salmon;pea,,,salmon,pea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=018589; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=1,gheda-suavis-sterilised-adult-vegetables-cat-dry-gr-spreadsheet,
Gheda,Unica Natura Indoor Cat με Κοτόπουλο,Gheda Unica Natura Indoor Cat με Κοτόπουλο,cat,dry,adult,,,hairball,cat;dry;sterilised;gluten_free;maintenance;hairball;chicken;salmon;pork;rice,,,chicken;salmon;pork,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=016098; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=1,gheda-unica-natura-indoor-cat-chicken-cat-dry-gr-spreadsheet,
Gheda,Unica Natura Indoor Cat με Αρνί,Gheda Unica Natura Indoor Cat με Αρνί,cat,dry,adult,,,hairball,cat;dry;sterilised;gluten_free;maintenance;hairball;chicken;salmon;pork;rice;pea,,,chicken;salmon;pork,rice;pea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=016100; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=1,gheda-unica-natura-indoor-cat-lamb-cat-dry-gr-spreadsheet,
Gheda,Unica Natura Indoor Cat με Σολομό,Gheda Unica Natura Indoor Cat με Σολομό,cat,dry,adult,,,hairball,cat;dry;sterilised;gluten_free;maintenance;hairball;chicken;salmon;pork;rice,,,chicken;salmon;pork,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=016102; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=1,gheda-unica-natura-indoor-cat-salmon-cat-dry-gr-spreadsheet,
Gheda,Unica Natura Outdoor Cat με Μπακαλιάρο,Gheda Unica Natura Outdoor Cat με Μπακαλιάρο,cat,dry,adult,,,hairball,cat;dry;sterilised;gluten_free;maintenance;hairball;chicken;pork;rice;pea,,,chicken;pork,rice;pea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=016108; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=1,gheda-unica-natura-outdoor-cat-cod-cat-dry-gr-spreadsheet,
Gheda,Unica Natura Outdoor Cat με Πάπια,Gheda Unica Natura Outdoor Cat με Πάπια,cat,dry,adult,,,hairball,cat;dry;sterilised;gluten_free;maintenance;hairball;chicken;duck;salmon;pork;rice;pea,,,chicken;duck;salmon;pork,rice;pea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=016106; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=1,gheda-unica-natura-outdoor-cat-duck-cat-dry-gr-spreadsheet,
Gheda,Unica Natura Outdoor Cat με Προσούτο,Gheda Unica Natura Outdoor Cat με Προσούτο,cat,dry,adult,,,hairball,cat;dry;sterilised;gluten_free;maintenance;hairball;chicken;salmon;pork;rice;pea,,,chicken;salmon;pork,rice;pea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=016104; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=1,gheda-unica-natura-outdoor-cat-ham-cat-dry-gr-spreadsheet,
Schesir,Schesir Adult Cat Pouch Φιλετάκια σε Ζελέ με Τόνο Κοτόπουλο & Ζαμπόν,Schesir Adult Cat Pouch Φιλετάκια σε Ζελέ με Τόνο Κοτόπουλο & Ζαμπόν,cat,wet,adult,,,,cat;wet;maintenance;chicken;tuna;pork;rice,,,chicken;tuna;pork,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011190; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-pouch-jelly-tuna-chicken-ham-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat Pouch Φιλετάκια σε Ζελέ με Τόνο & Κοτόπουλο,Schesir Adult Cat Pouch Φιλετάκια σε Ζελέ με Τόνο & Κοτόπουλο,cat,wet,adult,,,,cat;wet;maintenance;chicken;tuna;rice,,,chicken;tuna,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011234; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-pouch-jelly-tuna-chicken-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat Pouch Φιλετάκια σε Ζελέ με Τόνο & Μπακαλιάρο,Schesir Adult Cat Pouch Φιλετάκια σε Ζελέ με Τόνο & Μπακαλιάρο,cat,wet,adult,,,,cat;wet;maintenance;tuna;rice,,,tuna,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011193; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-pouch-jelly-tuna-cod-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat Pouch Φιλετάκια σε Ζελέ με Τόνο,Schesir Adult Cat Pouch Φιλετάκια σε Ζελέ με Τόνο,cat,wet,adult,,,,cat;wet;maintenance;tuna;rice,,,tuna,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011188; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-pouch-jelly-tuna-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat Pouch Φιλετάκια σε Ζελέ με Κοτόπουλο & Λαβράκι,Schesir Adult Cat Pouch Φιλετάκια σε Ζελέ με Κοτόπουλο & Λαβράκι,cat,wet,adult,,,,cat;wet;maintenance;chicken;rice,,,chicken,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011187; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=1,schesir-schesir-adult-cat-pouch-jelly-chicken-cat-wet-gr-spreadsheet,
Schesir,Schesir Kitten με Τόνο & Αλόη σε Ζελέ,Schesir Kitten με Τόνο & Αλόη σε Ζελέ,cat,wet,kitten,,,,cat;wet;kitten;chicken;tuna;rice,,,chicken;tuna,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011085; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-kitten-tuna-aloe-jelly-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat με Κοτόπουλο & Τσιπούρα σε Ζωμό,Schesir Adult Cat με Κοτόπουλο & Τσιπούρα σε Ζωμό,cat,wet,adult,,,,cat;wet;maintenance;chicken;rice,,,chicken,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011139; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=3,schesir-schesir-adult-cat-chicken-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat με Τόνο & Κοτόπουλο σε Ζωμό,Schesir Adult Cat με Τόνο & Κοτόπουλο σε Ζωμό,cat,wet,adult,,,,cat;wet;maintenance;chicken;tuna;rice,,,chicken;tuna,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011131; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-tuna-chicken-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat με Τόνο & Ψάρια Ωκεανού σε Ζωμό,Schesir Adult Cat με Τόνο & Ψάρια Ωκεανού σε Ζωμό,cat,wet,adult,,,,cat;wet;maintenance;tuna;rice,,,tuna,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011116; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-tuna-fish-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat με Τόνο & Αθερίνα σε Ζωμό,Schesir Adult Cat με Τόνο & Αθερίνα σε Ζωμό,cat,wet,adult,,,,cat;wet;maintenance;tuna;rice,,,tuna,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011186; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=7,schesir-schesir-adult-cat-tuna-cat-wet-gr-spreadsheet,
Schesir,Schesir Fruit Adult Cat με Κοτόπουλο & Ανανά,Schesir Fruit Adult Cat με Κοτόπουλο & Ανανά,cat,wet,adult,,,,cat;wet;maintenance;chicken;rice,,,chicken,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011119; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-fruit-adult-cat-chicken-cat-wet-gr-spreadsheet,
Schesir,Schesir Fruit Adult Cat με Κοτόπουλο & Μήλο,Schesir Fruit Adult Cat με Κοτόπουλο & Μήλο,cat,wet,adult,,,,cat;wet;maintenance;chicken;rice,,,chicken,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011140; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-fruit-adult-cat-chicken-apple-cat-wet-gr-spreadsheet,
Schesir,Schesir Fruit Adult Cat με Τόνο & Ανανά,Schesir Fruit Adult Cat με Τόνο & Ανανά,cat,wet,adult,,,,cat;wet;maintenance;tuna;rice,,,tuna,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011121; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=1,schesir-schesir-fruit-adult-cat-tuna-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat με Κοτόπουλο & Σουρίμι σε Ζελέ,Schesir Adult Cat με Κοτόπουλο & Σουρίμι σε Ζελέ,cat,wet,adult,,,,cat;wet;maintenance;chicken;rice,,,chicken,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011084; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-chicken-jelly-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat με Τόνος & Άλγη σε Ζελέ,Schesir Adult Cat με Τόνος & Άλγη σε Ζελέ,cat,wet,adult,,,,cat;wet;maintenance;tuna;rice,,,tuna,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011097; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=2,schesir-schesir-adult-cat-tuna-jelly-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat με Τόνος & Αλόη σε Ζελέ,Schesir Adult Cat με Τόνος & Αλόη σε Ζελέ,cat,wet,adult,,,,cat;wet;maintenance;tuna;rice,,,tuna,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011089; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-tuna-aloe-jelly-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat με Τόνος & Κοτόπουλο σε Ζελέ,Schesir Adult Cat με Τόνος & Κοτόπουλο σε Ζελέ,cat,wet,adult,,,,cat;wet;maintenance;chicken;tuna;rice,,,chicken;tuna,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011087; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-tuna-chicken-jelly-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat με Τόνος & Μοσχάρι σε Ζελέ,Schesir Adult Cat με Τόνος & Μοσχάρι σε Ζελέ,cat,wet,adult,,,,cat;wet;maintenance;tuna;beef;rice,,,tuna;beef,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011083; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-tuna-beef-jelly-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat σε Ζελέ με Τόνο & Συναγρίδα,Schesir Adult Cat σε Ζελέ με Τόνο & Συναγρίδα,cat,wet,adult,,,,cat;wet;maintenance;tuna;rice,,,tuna,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011236; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=5,schesir-schesir-adult-cat-jelly-tuna-cat-wet-gr-spreadsheet,
